epoch,train_loss,train_acc,val_loss,val_acc,lr
1,1.747410338922057,0.27763041556145,1.3169494916584865,0.384297520661157,0.001
2,1.1756562404038102,0.4526967285587975,0.9681238527140341,0.5289256198347108,0.001
3,0.9126844363440253,0.6171529619805481,0.6028213796536784,0.7231404958677686,0.001
4,0.7520086597173642,0.6923076923076923,0.46918854782403996,0.8264462809917356,0.001
5,0.6051888664827001,0.7541998231653404,0.40788074921477924,0.8429752066115702,0.001
6,0.5435014613743486,0.7931034482758621,0.2650276844597552,0.8925619834710744,0.001
7,0.4489577125122229,0.8258178603006189,0.2281360399624533,0.9090909090909091,0.001
8,0.4053458747586563,0.852343059239611,0.18207404254512352,0.9256198347107438,0.001
9,0.37036262290547317,0.8594164456233422,0.3497483539279581,0.8760330578512396,0.001
10,0.43408035554788893,0.8514588859416445,0.2630960598264721,0.9049586776859504,0.001
11,0.3023715030556754,0.8885941644562334,0.09858431289942304,0.9669421487603306,0.001
12,0.3783475893140366,0.8815207780725022,0.17434979457993152,0.9380165289256198,0.001
13,0.3392453529632376,0.8770999115826702,0.18819455864015688,0.9380165289256198,0.001
14,0.33042367699924136,0.861184792219275,0.12101884733131232,0.9710743801652892,0.001
15,0.25053931552682907,0.9133510167992926,0.14257957588511805,0.9710743801652892,0.0005
16,0.17351770751461532,0.9460654288240495,0.08515493264917308,0.9586776859504132,0.0005
17,0.15130477391387592,0.9478337754199824,0.07100001328060988,0.9834710743801653,0.0005
18,0.1501489110244891,0.946949602122016,0.04460519709824469,0.9793388429752066,0.0005
19,0.15938634990618147,0.9487179487179487,0.06075112278523185,0.9628099173553719,0.0005
20,0.13260255872570867,0.9478337754199824,0.05338626740931356,0.9710743801652892,0.0005
21,0.13744862023230467,0.9487179487179487,0.03304554753232562,0.9793388429752066,0.0005
22,0.1397720645820009,0.9664014146772767,0.03739693305024123,0.9793388429752066,0.0005
23,0.11453137316870331,0.9717064544650752,0.041176801562320814,0.9752066115702479,0.0005
24,0.12728558769276668,0.9584438549955792,0.04198876695660177,0.9752066115702479,0.0005
25,0.06371744600339578,0.9840848806366048,0.02215400595615535,0.987603305785124,0.0005
26,0.09847255701991334,0.9628647214854111,0.10796201249491723,0.9710743801652892,0.0005
27,0.11014519021850472,0.9664014146772767,0.043344368668013805,0.9669421487603306,0.0005
28,0.10859934528457918,0.9602122015915119,0.024346601203072447,1.0,0.0005
29,0.09218810025683277,0.9770114942528736,0.025214591912350624,0.9958677685950413,0.00025
30,0.06618057047185726,0.9814323607427056,0.047950485364693554,0.9710743801652892,0.00025
31,0.057346418226972735,0.9893899204244032,0.013015228570299416,1.0,0.00025
32,0.05501582751183991,0.9858532272325375,0.014907553711783888,0.9958677685950413,0.00025
33,0.04479394781968954,0.9920424403183024,0.009973305739218962,1.0,0.00025
34,0.0494811669318129,0.9893899204244032,0.008289876919766995,1.0,0.00025
35,0.05414039725281305,0.9849690539345711,0.011443716976159033,0.9958677685950413,0.00025
36,0.08258008784643324,0.9770114942528736,0.006052430449265309,1.0,0.00025
37,0.030165079286096373,0.9946949602122016,0.0040835472057604285,1.0,0.00025
38,0.05105091954699193,0.9911582670203359,0.015757705342298887,0.9958677685950413,0.00025
39,0.029629842266209825,0.9946949602122016,0.0038934536206690893,1.0,0.00025
40,0.037631996246063004,0.9885057471264368,0.0022802561764944007,1.0,0.00025
41,0.03482263451927958,0.9911582670203359,0.0023230651762983032,1.0,0.00025
42,0.03359763934437571,0.9911582670203359,0.010031360530398867,0.9958677685950413,0.00025
