train_loss,train_acc,val_loss,val_acc,lr,best_epoch,best_val_loss
1.0574877439717294,0.5287356321839081,1.0454353788667474,0.5619834710743802,0.01,37,0.00436120165496572
0.575366569345341,0.7639257294429708,0.3245267015843352,0.8677685950413223,0.01,37,0.00436120165496572
0.4297467156072089,0.852343059239611,0.31054283955619355,0.9008264462809917,0.01,37,0.00436120165496572
0.34234907651348095,0.8956675508399646,0.1748403308312755,0.9462809917355371,0.01,37,0.00436120165496572
0.3057832324483772,0.8903625110521662,0.39630935482742374,0.8223140495867769,0.01,37,0.00436120165496572
0.25838861182977624,0.9151193633952255,0.08638484572822397,0.9669421487603306,0.01,37,0.00436120165496572
0.3142610773589103,0.8841732979664014,0.10972476288799413,0.9586776859504132,0.01,37,0.00436120165496572
0.2052957650494723,0.9372236958443855,0.05918292671996207,0.9917355371900827,0.01,37,0.00436120165496572
0.1869976134241207,0.9407603890362511,0.0802346833958483,0.9669421487603306,0.01,37,0.00436120165496572
0.17125633314159674,0.9496021220159151,0.0925577783356767,0.9834710743801653,0.01,37,0.00436120165496572
0.1889290136114672,0.9345711759504863,0.13605912546973584,0.9462809917355371,0.01,37,0.00436120165496572
0.18355865171796762,0.9407603890362511,0.07736056601274605,0.9752066115702479,0.005,37,0.00436120165496572
0.13409676865915826,0.9593280282935456,0.022385358729607556,0.9958677685950413,0.005,37,0.00436120165496572
0.119210715213779,0.9619805481874447,0.032477242902906475,0.9834710743801653,0.005,37,0.00436120165496572
0.12118424919197561,0.9628647214854111,0.06306490468338502,0.9834710743801653,0.005,37,0.00436120165496572
0.13010213313958582,0.9557913351016799,0.019429081265837693,0.9958677685950413,0.005,37,0.00436120165496572
0.11499557120414249,0.969053934571176,0.03904694027829269,0.9834710743801653,0.005,37,0.00436120165496572
0.10087482417768129,0.9752431476569408,0.013743911077045212,1.0,0.005,37,0.00436120165496572
0.09310641120641659,0.9752431476569408,0.008249012153010722,1.0,0.005,37,0.00436120165496572
0.10393906779962762,0.969053934571176,0.03538858217345012,0.9834710743801653,0.005,37,0.00436120165496572
0.10287854819831123,0.9699381078691424,0.010111862874382045,1.0,0.005,37,0.00436120165496572
0.074782972860584,0.97789566755084,0.01768797364524635,1.0,0.005,37,0.00436120165496572
0.10137521901771518,0.9672855879752431,0.008425986169152393,1.0,0.0025,37,0.00436120165496572
0.09235963564626312,0.97789566755084,0.010319543267361635,1.0,0.0025,37,0.00436120165496572
0.09586355306214721,0.9743589743589743,0.009814983356959564,1.0,0.0025,37,0.00436120165496572
0.05576957471069248,0.986737400530504,0.011486205539843145,1.0,0.0025,37,0.00436120165496572
0.05344714609342837,0.986737400530504,0.015211711460647504,1.0,0.00125,37,0.00436120165496572
0.056606570655639774,0.986737400530504,0.0057857501790050635,1.0,0.00125,37,0.00436120165496572
0.05249885114932566,0.986737400530504,0.006967755151943357,1.0,0.00125,37,0.00436120165496572
0.06278127812056628,0.9858532272325375,0.0044952943028251004,1.0,0.00125,37,0.00436120165496572
0.05509333026774103,0.9840848806366048,0.005394661629741842,1.0,0.00125,37,0.00436120165496572
0.05307697716220937,0.9858532272325375,0.005990349570258467,1.0,0.00125,37,0.00436120165496572
0.06388730125602213,0.9858532272325375,0.010107170201622504,1.0,0.00125,37,0.00436120165496572
0.05936583407901748,0.9849690539345711,0.007441426944834265,1.0,0.000625,37,0.00436120165496572
0.05546780287639743,0.9840848806366048,0.006217867994203794,1.0,0.000625,37,0.00436120165496572
0.05336214194714917,0.9832007073386384,0.004795652656423405,1.0,0.000625,37,0.00436120165496572
0.04494799782911515,0.9876215738284704,0.00436120165496572,1.0,0.000625,37,0.00436120165496572
0.06595468899576037,0.982316534040672,0.005927121730459746,1.0,0.000625,37,0.00436120165496572
0.058416381959204754,0.9849690539345711,0.006365000218353119,1.0,0.000625,37,0.00436120165496572
0.051564273011074406,0.986737400530504,0.005683718628273153,1.0,0.000625,37,0.00436120165496572
0.04588545528162274,0.9902740937223696,0.005048946483245443,1.0,0.0003125,37,0.00436120165496572
0.042626984292274024,0.9902740937223696,0.008104724990404096,1.0,0.0003125,37,0.00436120165496572
0.05709053471002639,0.9761273209549072,0.0064955782530105805,1.0,0.0003125,37,0.00436120165496572
0.04236017224550985,0.9938107869142352,0.006398250258427636,1.0,0.0003125,37,0.00436120165496572
0.05836205844125924,0.9849690539345711,0.005840649963010195,1.0,0.00015625,37,0.00436120165496572
0.0409493963534686,0.9902740937223696,0.005892720185066304,1.0,0.00015625,37,0.00436120165496572
0.050884581626344315,0.9832007073386384,0.006208250689712807,1.0,0.00015625,37,0.00436120165496572
