epoch,train_loss,train_acc,val_loss,val_acc,lr
25,0.1728154923223374,0.9372236958443855,0.06261191136888729,0.9793388429752066,0.001
26,0.1401678671571241,0.9557913351016799,0.07058805223816067,0.9710743801652892,0.001
27,0.11423938943091269,0.9593280282935456,0.0780028483853483,0.9834710743801653,0.0005
28,0.09865140348218322,0.9681697612732095,0.05080869774745916,0.9793388429752066,0.0005
29,0.0934970599000534,0.9743589743589743,0.026975618205841417,1.0,0.0005
30,0.09075627184640138,0.97789566755084,0.026772035632190133,0.9958677685950413,0.0005
31,0.06810598970398267,0.9805481874447391,0.017946415118996268,1.0,0.0005
32,0.05853368871072085,0.9849690539345711,0.02442414345496819,0.9958677685950413,0.0005
33,0.07208926536333866,0.9840848806366048,0.013076344478013348,1.0,0.0005
34,0.09755532795136793,0.9637488947833776,0.017949613144097865,1.0,0.0005
35,0.09314566943218074,0.97789566755084,0.021331798785543147,0.9917355371900827,0.0005
36,0.07763784910963105,0.9787798408488063,0.016334358013950844,1.0,0.0005
37,0.055342812924444096,0.9893899204244032,0.010606284730505846,1.0,0.0005
38,0.05915795764321779,0.9858532272325375,0.012918835417329034,1.0,0.0005
39,0.05220434064610435,0.9858532272325375,0.0061340488451109695,1.0,0.0005
40,0.052193793696273125,0.9840848806366048,0.0061465335378715815,1.0,0.0005
41,0.03888767508083377,0.995579133510168,0.01096608482632201,1.0,0.0005
42,0.06069400717498558,0.9805481874447391,0.005750865498480718,1.0,0.0005
43,0.04158959852384978,0.9902740937223696,0.014484782971409035,0.9958677685950413,0.0005
44,0.047920624421667356,0.9893899204244032,0.006102056442644478,1.0,0.0005
45,0.05158339731994717,0.9849690539345711,0.006631889276606731,1.0,0.0005
46,0.05595351097187987,0.9858532272325375,0.011493475769053806,1.0,0.00025
47,0.04026621693924768,0.9929266136162688,0.004103841252378689,1.0,0.00025
48,0.029703426017540415,0.9964633068081344,0.007018381873076428,1.0,0.00025
49,0.031234705432834454,0.9938107869142352,0.004294523712409244,1.0,0.00025
50,0.03562698770515377,0.9920424403183024,0.0042482661112203945,1.0,0.00025
51,0.03146983368880553,0.9920424403183024,0.003813679601365993,1.0,0.00025
52,0.03445293322007092,0.9946949602122016,0.005814932519569993,1.0,0.00025
53,0.044505898641862114,0.9920424403183024,0.002577485025991216,1.0,0.00025
54,0.03359164832000128,0.9929266136162688,0.004422907304780727,1.0,0.00025
55,0.021955336113876206,0.9973474801061007,0.004250863386599023,1.0,0.00025
56,0.02290358549193088,0.995579133510168,0.0034946698468363234,1.0,0.00025
57,0.035617185043455964,0.9929266136162688,0.009496830017277047,1.0,0.000125
58,0.02949977284511444,0.9929266136162688,0.0024618074088164966,1.0,0.000125
59,0.0204226952161439,0.995579133510168,0.002517227345138542,1.0,0.000125
60,0.018304472991737195,0.9973474801061007,0.0033984059825816677,1.0,0.000125
61,0.02052647609322947,0.995579133510168,0.00315867780711625,1.0,0.000125
62,0.015374087788671862,0.9973474801061007,0.005408906603466781,1.0,6.25e-05
63,0.01717168094127527,0.9964633068081344,0.002097681903642071,1.0,6.25e-05
64,0.018505414906077277,0.9964633068081344,0.0029021041436036203,1.0,6.25e-05
65,0.02252775679690768,0.9982316534040672,0.003971786396760755,1.0,6.25e-05
66,0.01916262396561043,0.9973474801061007,0.0030278204136897527,1.0,6.25e-05
67,0.014217764862576724,0.9964633068081344,0.002483983337013282,1.0,3.125e-05
68,0.018169376974230406,0.995579133510168,0.002412401742017097,1.0,3.125e-05
69,0.026560078201293417,0.9929266136162688,0.0025890647108504964,1.0,3.125e-05
70,0.024607105701041895,0.995579133510168,0.0020113661447501443,1.0,3.125e-05
71,0.020870079391798173,0.9938107869142352,0.0030395731427091026,1.0,3.125e-05
72,0.01704495128451671,0.995579133510168,0.0032566742567934313,1.0,3.125e-05
73,0.02349356924196842,0.9946949602122016,0.0026997302756029034,1.0,3.125e-05
74,0.013244312951155171,0.9982316534040672,0.0022628611787838078,1.0,1.5625e-05
75,0.02348067273841191,0.9946949602122016,0.002069332269847793,1.0,1.5625e-05
76,0.018631111353695076,0.9973474801061007,0.0022819037356775654,1.0,1.5625e-05
77,0.014501677152464391,0.9973474801061007,0.0019190999186667035,1.0,1.5625e-05
78,0.022128268771670647,0.9973474801061007,0.002365002149816079,1.0,1.5625e-05
79,0.02094762838331556,0.9964633068081344,0.0025612915575519697,1.0,1.5625e-05
80,0.02004943476128536,0.9973474801061007,0.0021983140859221807,1.0,1.5625e-05
81,0.017794978451626055,0.9964633068081344,0.002817595810513974,1.0,7.8125e-06
82,0.018415883444513136,0.9973474801061007,0.0033175924567752017,1.0,7.8125e-06
83,0.017465407211188586,0.9964633068081344,0.002864203958441157,1.0,7.8125e-06
84,0.014321764472420768,0.9982316534040672,0.002847642996175261,1.0,7.8125e-06
85,0.015986944185643993,0.9964633068081344,0.003196780875080827,1.0,3.90625e-06
86,0.02477096159268042,0.9946949602122016,0.0029271381646433212,1.0,3.90625e-06
87,0.022202290882785483,0.9964633068081344,0.0026747259529776996,1.0,3.90625e-06
